ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
450.103,0.915665,652.354,180.053,1.00511,281.038,34.4298,126.972,0.637376,2.63788,613.14,0.558352,0.566909,0.306149,0.437878,375.511,2.0703
152.042,0.534213,174.258,226.506,0.169497,235.871,53.3105,337.767,0.442167,2.09761,37.5917,0.210855,0.349588,0,0.489247,199.224,2.86444
204.918,0.126533,206.561,335.929,-0.190097,345.824,51.1733,270.132,2.14269,3.06367,691.859,0.238435,0.471812,0.561485,0.618625,80.1585,0.934165
213.813,-1.54059,521.875,150.046,-0.896877,214.715,8.42733,134.946,1.14624,0.643715,702.824,0.11455,0.566499,0.484071,0.760486,270.27,3.04062
192.37,-0.458785,212.973,158.441,0.586346,186.824,11.563,82.5397,0.7641,2.93175,98.2023,0,0.162956,0.212901,0.6273,273.892,2.90116
106.97,-0.851432,148.143,264.857,0.687571,330.206,12.5251,443.09,2.73557,2.72078,229.682,0.471893,0.656013,0.323679,0.680611,202.102,1.73001
187.58,0.0686658,188.023,117.02,0.32832,124.701,18.0726,564.895,1.4386,3.01603,1811.77,0.640111,0.693936,0.340014,0.636244,831.854,2.90152
146.501,1.35856,303.815,343.201,1.04931,551.225,34.7787,605.736,2.68631,0.47876,2004.98,0.178546,0.402112,0.242048,0.424769,136.72,1.42506
131.073,-0.508921,148.417,80.7732,-1.44202,180.453,6.01756,59.1088,2.57056,0.94618,982.872,0.270831,0.650998,0.276312,0.483816,135.955,2.42437
128.175,1.46559,292.307,159.162,-0.512791,181.961,22.609,178.364,1.60476,2.07808,319.181,0.201399,0.40142,0.598793,0.619742,223.835,2.65755
157.501,1.14795,273.187,377.791,0.808222,513.172,72.3429,137.736,0.958104,2.85204,1005.29,0.342663,0.389063,0.276471,0.524016,47.2097,0.0399696
122.651,-0.478077,136.936,415.825,-0.250164,433.483,62.8423,949.042,2.61637,2.20342,1334.01,0.247154,0.39324,0.378703,0.564132,54.1164,0.852292
201.313,-1.71498,577.419,481.981,-1.68605,1347.17,66.2199,765.822,0.886489,0.574921,2648.46,0.181771,0.40205,0.30223,0.392792,171.416,0.828013
139.512,-0.998268,214.995,153.32,-0.567101,180.351,24.7753,265.725,1.42937,2.2919,1020.25,0.300585,0.447988,0.156987,0.561188,204.158,1.94448
185.854,-0.35809,197.898,153.432,-0.169435,159.351,34.1878,192.503,3.35269,0.188782,872.325,0.143641,0.56185,0.679433,0.736091,250.861,3.30668
245.5,-1.45664,555.385,447.445,-1.40451,967.691,52.5607,848.377,1.3233,2.3012,1140,0.358704,0.378754,0,0.427545,15.7973,0.0044315
184.297,0.776553,242.715,138.477,-1.65101,375.237,28.261,124.971,2.45119,3.72907,864.953,0.0920757,0.505541,0.186854,0.439532,154.174,2.39872
216.789,1.04605,346.613,115.857,-0.880948,165.133,20.9686,239.296,2.28944,2.97892,505.063,0.498006,0.514836,0.334708,0.350726,175.238,1.58581
151.769,-1.1017,253.574,195.592,-0.353563,208.216,10.6234,354.181,2.00019,2.77883,1325.79,0.120952,0.68687,0.595183,0.66657,194.351,1.75208
140.493,-0.667057,172.927,715.808,0.236942,737.435,46.0572,888.197,1.65308,2.505,369.742,0.135519,0.15688,0.652083,0.662606,170.307,0.656557
743.247,-0.824363,1010.42,621.577,0.163101,632.839,61.3006,361.754,1.12102,0.992859,248.267,0.168989,0.183347,0.489284,0.747942,313.931,2.33329
150.328,0.135427,151.708,238.793,-0.672752,295.938,24.7633,519.193,2.0932,0.922877,200.415,0.119899,0.316674,0.325775,0.56977,216.159,2.1658
151.826,-0.351021,161.276,160.547,0.622508,193.805,20.924,272.732,2.07282,2.51717,822.106,0.405607,0.446639,0.231157,0.370765,161.674,2.26803
130.322,1.70797,371.35,282.507,1.23206,526.266,29.0948,777.823,3.64608,1.27784,211.953,0.511732,0.544748,0.439131,0.643211,340.757,2.06607
122.397,-0.913548,177.124,160.558,-0.582451,188.787,9.02672,129.051,1.90138,0.592943,309.988,0,0.20707,0.371479,0.460126,141.953,2.46911
295.769,0.644893,359.434,442.557,-1.06601,721.355,61.2924,541.998,3.01457,1.82187,729.924,0.187683,0.285044,0.262097,0.593899,265.401,2.08797
141.795,-0.448903,156.323,814.32,0.259384,843.879,58.2323,760.183,1.50389,0.716216,1294.19,0.0831226,0.130289,0.000892785,0.647907,735.098,1.04222
155.94,0.596669,184.531,343.247,0.968802,522.678,74.582,407.626,1.83139,2.80495,1190.66,0.206078,0.374129,0.591435,0.750932,163.041,1.19719
150.044,-0.46665,166.68,134.941,-1.02638,212.581,6.45848,160.08,1.18344,0.88782,596.229,0.664742,0.69496,0.826823,0.857524,278.625,0.887408
174.917,-0.50957,198.123,228.071,0.446264,256.468,51.9063,387.35,0.398656,2.75631,346.529,0.127155,0.310699,0.445085,0.750832,176.288,1.05637
274.703,-1.89056,930.43,371.309,-0.902997,537.553,67.7906,602.358,1.30995,2.34096,1358.36,0.18836,0.320548,0,0.271362,792.461,1.89981
153.816,-1.60363,397.784,260.109,1.69041,730.345,42.5473,511.013,2.73813,2.49283,263.215,0.145573,0.342508,0.628766,0.713585,355.553,2.7103
176.274,0.727916,225.074,145.579,-0.506227,166.164,22.4928,198.929,1.9415,1.51085,345.032,0.503608,0.583267,0.445251,0.478382,206.862,2.14149
242.541,-1.9006,829.416,141.811,0.476742,158.618,11.024,136.377,1.03327,3.47743,175.008,0.0310068,0.314155,0,0.245149,550.15,1.54118
151.77,0.929308,222.16,134.09,-0.436195,147.873,15.5834,406.991,0.0888369,3.18458,264.032,0.341382,0.513847,0.46212,0.537061,127.926,1.9422
162.576,0.50373,183.642,125.479,-1.08644,207.73,16.0376,80.8291,0.818398,3.33025,213.037,0.4558,0.580429,0.437653,0.68132,184.62,1.07464
200.122,-0.521403,227.947,439.615,-1.11619,751.29,110.588,774.139,1.07839,1.59998,1206.85,0.0605244,0.539043,0.352543,0.781078,436.556,2.27266
132.508,0.0307954,132.571,150.771,-0.484386,168.969,7.40363,249.484,0.861711,2.032,26.0837,0.31349,0.599552,0.143658,0.674427,217.074,2.52816
145.521,-2.25791,703.428,213.893,-1.00826,333.474,29.7732,273.456,2.56863,1.33685,911.688,0.485027,0.538207,0.804318,0.813867,231.328,1.89395
207.642,-0.541036,238.781,187.205,-0.860467,261.205,12.7824,81.2993,0.684093,2.90531,1541.55,0,0.199671,0.320719,0.462662,291.119,2.72752
134.705,0.661869,165.303,248.25,0.204188,253.73,12.0609,405.588,1.78919,2.7685,624.779,0.40353,0.429394,0.542942,0.587794,25.9633,0.378954
444.723,0.323432,468.187,610.979,-0.92296,891.511,48.0008,685.264,1.64441,3.23371,1583.45,0.22386,0.339701,0.450323,0.56904,321.418,3.0999
180.151,0.625638,216.574,197.806,1.08412,326.281,15.9821,236.026,2.11177,0.486172,91.2871,0.506746,0.831393,0.533485,0.655527,246.895,2.14456
408.044,0.825883,555.296,244.926,-1.51601,584.885,18.5655,114.95,1.37585,2.3419,578.983,0.465493,0.728767,0.279476,0.495517,391.426,3.06829
386.979,0.072847,388.006,462.787,0.278148,487.165,78.466,286.116,2.04178,0.243754,880.782,0.0232558,0.290352,0.101347,0.142735,293.77,2.64628
250.723,1.15956,439.038,239.584,1.65755,651.918,27.9706,380.316,2.02304,0.52108,700.487,0,0.5105,0.473555,0.648634,286.903,3.75352
155.144,0.295214,161.953,201.552,-0.209462,209.011,35.4076,133.732,0.994093,2.78993,804.443,0.29879,0.518204,0.477426,0.67423,59.4136,0.771194
182.232,1.56456,454.646,206.866,0.954265,308.854,16.3151,315.578,2.62175,2.91083,1771.97,0.254133,0.35735,0.0007912,0.456009,328.516,3.30148
497.996,-0.306794,521.617,469.884,-1.54547,1152.45,31.4964,818.967,2.21361,3.1066,735.71,0.319547,0.528077,0.456324,0.696657,262.44,1.14136
173.307,-0.794332,230.919,159.456,-0.246734,166.841,28.8151,176.956,1.89859,0.583785,915.753,0.330104,0.389535,0.0581461,0.57587,147.565,1.54531
742.341,-0.317141,779.987,702.583,-0.970585,1063.86,86.7343,892.22,2.11797,2.96654,302.538,0.168788,0.248627,0.510696,0.514072,631.075,2.06469
130.567,-0.527456,149.155,107.446,0.092015,109.989,21.3322,130.344,2.06657,0.667977,521.195,0.394917,0.466062,0.553538,0.666732,97.3803,1.33926
317.745,0.76021,414.069,295.802,0.131212,298.922,18.4517,311.14,1.84529,0.729206,417.139,0.322587,0.433443,0.364969,0.661773,585.314,0.288746
154.088,1.06187,249.436,166.121,1.26623,318.36,13.682,230.657,2.10045,0.533337,192.944,0.209824,0.437933,0.066393,0.448248,76.3132,2.1589
122.62,-0.506828,138.709,255.78,-1.0394,406.991,11.0004,391.997,2.54671,0.809824,435.943,0.435914,0.838586,0.568153,0.664889,0.976981,0.00796073
231.571,-0.44812,255.214,512.343,-1.63145,1359.8,29.1311,642.271,2.90711,1.22824,1169.87,0.391218,0.586955,0.289938,0.564334,179.864,1.38304
121.846,-1.28298,236.662,203.049,-0.595997,242.002,29.5389,368.72,0.651199,2.66936,820.133,0.181229,0.311285,0.0296736,0.703524,15.8242,0.016167
148.193,-1.22375,273.715,226.496,-1.27904,439.518,30.8091,163.485,2.47717,0.152176,1170.22,0.340461,0.505348,0.404995,0.807574,48.5841,0.517025
133.333,1.68682,372.491,192.177,-0.274173,202.229,33.437,179.634,2.15646,1.96591,512.546,0.28955,0.343914,0.335474,0.486444,410.89,3.32988
126.911,0.42077,138.312,137.229,1.1359,238.067,33.5023,138.047,2.8183,3.05443,542.292,0.0909765,0.512049,0.189765,0.524708,346.488,2.93721
264.58,-1.92749,928.381,298.204,-1.2761,578.833,59.197,389.361,1.94162,2.78788,2133.83,0.0965497,0.237496,0.455218,0.634497,376.348,2.61972
196.275,-2.23598,928.626,280.911,-0.527448,322.021,26.8462,431.657,2.72727,3.30422,1539.73,0.0993749,0.354892,0,0.303289,126.518,1.4365
137.596,-0.598291,162.965,630.043,-0.999047,978.476,116.623,1528.44,3.3583,1.99576,266.107,0.374356,0.561078,0.413375,0.614426,668.656,3.52501
116.568,0.433846,127.711,138.391,-0.71574,176.365,18.6346,326.312,2.99129,1.15122,81.7283,0.259922,0.278409,0.538785,0.631625,92.2155,1.05952
246.602,0.00255903,246.603,306.412,0.376036,328.967,20.4226,213.425,2.59622,3.13439,249.477,0.00753033,0.185243,0,0.31676,433.133,2.69708
152.491,0.25969,157.662,150.96,1.35667,313.595,25.6749,127.06,1.34113,2.9639,507.523,0.545899,0.5507,0.553814,0.656512,205.181,1.37917
176.751,-0.0933846,177.523,311.319,1.93407,1099.68,29.3467,879.755,2.80523,3.62737,1107.48,0.0277474,0.287467,0.11428,0.660635,206.733,2.09216
211.767,-0.501489,238.958,243.666,-1.9649,886.594,24.3059,413.679,3.95903,1.47406,1029.15,0.364926,0.420005,0,0.669796,133.95,1.38872
264.924,-0.471819,294.963,379.964,0.725173,491.623,84.3865,356.56,3.25713,1.19768,1504.35,0.104656,0.54672,0.604927,0.636861,370.189,2.65176
173.403,1.8906,587.342,135.709,0.60153,161.247,8.72246,139.57,1.83675,3.16667,254.86,0.229679,0.504064,0.279983,0.318278,153.018,2.24385
434.452,0.555336,503.184,161.467,1.28436,314.76,22.066,112.571,2.49579,2.85576,359.624,0.211761,0.547805,0.361189,0.645137,498.763,3.46868
159.825,-1.42983,353,196.251,-0.411195,213.601,14.9462,214.601,1.82511,1.11264,191.94,0.459134,0.532067,0.481257,0.576857,123.697,1.88061
140.491,-0.957274,209.931,177.701,-0.0761404,180.783,30.3572,67.4303,0.541237,2.80759,58.997,0.186491,0.403088,0.445097,0.687858,66.3321,0.775532
185.977,1.94442,663.25,221.882,-0.321327,234.575,23.0855,440.625,1.4582,3.16086,146.575,0.0526166,0.446524,0.581328,0.620134,935.543,1.59552
132.649,1.63014,351.553,171.349,1.2018,311.225,17.7056,172.151,2.82147,3.12543,513.298,0.168953,0.620037,0.445367,0.464984,300.147,3.08658
137.433,1.99738,515.748,272.09,0.116063,277.896,46.8101,428.629,0.559721,3.28035,91.7924,0.34083,0.443648,0.466855,0.483547,203.195,2.25477
125.355,-0.0102259,125.362,152.345,0.568389,178.374,16.3463,91.2697,0.783347,3.14649,200.475,0.0496246,0.46598,0.732355,0.857594,135.421,0.522192
203.794,0.429436,222.876,206.324,-0.341653,221.437,36.046,102.702,0.902456,0.950397,143.676,0.375463,0.422445,0.600247,0.677608,182.259,2.15855
113.71,0.652978,138.825,147.214,2.68452,1083.54,13.903,493.914,3.14899,2.66633,757.233,0.0834858,0.442618,0.326657,0.418579,122.154,0.402329
230.4,-0.74727,297.778,309.137,-0.782607,415.502,74.6633,265.602,1.06577,2.95668,1408.61,0.176264,0.435889,0.664088,0.842436,141.522,1.20558
225.903,0.0558507,226.255,297.489,0.210107,306.176,35.768,401.603,3.56094,0.204296,201.785,0.37279,0.594548,0.172957,0.626021,193.03,2.70282
341.736,-1.42429,751.068,513.671,-1.65252,1392.11,78.0787,1355.6,2.29137,0.283523,1902.34,0.203772,0.324519,0.28591,0.50833,335.312,1.05985
129.858,-1.19882,234.897,135.596,-0.235511,140.381,16.7854,197.764,1.26028,2.51318,229.629,0,0.314606,0,0.172433,93.4195,1.06374
172.15,1.86551,569.305,141.908,-0.0986155,144.73,24.749,115.308,1.3055,3.34438,796.212,0,0.195609,0.774323,0.812245,287.388,2.02723
159.158,-0.109229,160.109,131.158,-0.533938,151.399,18.1921,288.176,3.22065,2.88557,31.4385,0.0684661,0.56682,0.1885,0.571772,97.9943,0.741628
135.821,1.84387,440.003,92.3794,-0.411736,101.66,16.4479,126.331,1.69574,2.54905,750.385,0.217273,0.359358,0.685864,0.740233,381.197,2.57761
233.918,1.34056,477.528,229.24,0.214783,235.134,16.5863,292.268,2.94753,2.50635,1139.46,0.0791453,0.314663,0.423541,0.461252,346.883,1.69194
237.794,-0.808377,319.814,372.34,-1.59139,954.402,66.0793,791.732,3.50383,0.869444,314.159,0.305822,0.415361,0.451453,0.876921,469.424,1.9465
295.393,-1.26229,563.686,271.435,-0.844104,374.198,11.7027,258.063,0.582614,2.93819,100.255,0.441194,0.584613,0.633994,0.844506,117.238,0.811275
133.79,0.681142,166.045,162.259,-0.865015,227.054,9.73759,136.23,1.40722,1.54909,336.167,0.237297,0.259831,0.577081,0.621496,152.611,1.53219
340.341,1.24319,639.011,258.73,-1.21467,475.708,37.1947,181.633,0.850884,3.63195,182.161,0,0.0945018,0.616072,0.729887,1173.11,2.69765
228.056,1.40672,493.456,139.789,0.265268,145.207,11.6929,108.653,0.82379,3.25407,122.455,0.0440492,0.153261,0,0.380767,1298.17,2.9285
186.486,0.0461263,186.685,336.297,-0.41127,365.899,23.5331,401.699,2.97249,0.633596,467.984,0.213039,0.878592,0.240056,0.685704,174.82,1.11398
114.621,1.92615,401.677,137.86,1.13467,236.722,9.09608,139.133,2.32512,2.53086,828.255,0.371387,0.397557,0.516469,0.568301,113.378,1.99764
174.155,-0.0209476,174.193,226.679,0.591942,268.952,27.2604,351.855,2.27528,1.5481,332.322,0,0.185492,0.522625,0.582225,449.653,4.06364
176.544,0.42332,192.6,132.71,1.23389,248.967,29.4385,82.7329,0.87191,0.810664,35.0729,0.216836,0.53988,0.715681,0.769439,331.691,3.21766
146.8,-0.678277,181.883,210.678,-0.199617,216.205,23.808,116.048,1.04675,2.69113,252.92,0.0934919,0.266903,0.46943,0.532354,104.377,2.25418
136.27,-1.0267,214.626,157.15,0.561596,183.066,13.1906,217.807,2.59243,1.79626,129.734,0.348629,0.367784,0.227437,0.620341,287.94,3.5636
155.674,-0.674495,192.449,224.221,-1.47855,517.724,19.9319,331.589,0.545313,0.81059,453.619,0.290823,0.376306,0.586623,0.600618,217.548,2.43664
136.629,0.846351,188.554,313.71,-0.35585,334.098,14.4963,633.354,3.1084,2.18229,1322.04,0.0655466,0.124611,0.146343,0.61773,174.311,1.60407
182.243,2.25731,880.415,108.106,1.53802,263.554,12.7295,177.989,2.19124,2.93032,825.499,0.183554,0.301137,0.388152,0.471393,274.454,2.90737
138.675,-1.42732,305.602,189.02,0.350226,202.128,23.7158,320.829,2.61192,2.00221,247.617,0.590474,0.700345,0.337864,0.479958,312.235,2.26628
230.12,-1.23289,428.32,208.78,-1.71534,599.574,25.3267,72.4684,2.60997,0.513635,1370.28,0.21966,0.448549,0.702973,0.711922,256.926,3.27766
199.84,-0.272993,207.333,296.253,0.0547455,306.288,76.0483,272.781,2.91895,0.357494,1182.63,0.102265,0.282689,0.379761,0.404227,649.017,1.11281
235.4,1.06241,381.226,288.21,-0.0629047,297.64,72.0807,475.339,2.73435,3.24128,855.926,0.222045,0.581722,0.54498,0.847268,730.507,1.40602
264.675,0.729382,338.256,375.487,0.155412,380.364,15.9354,274.393,1.98918,3.05672,1186.95,0.0767807,0.404477,0,0.415925,200.24,2.3691
167.397,-0.599835,198.426,555.639,0.981729,852.997,112.031,553.985,3.46708,3.32701,515.61,0.21709,0.26887,0.328229,0.384175,167.018,0.854724
183.545,-1.08608,302.867,229.545,-0.899422,330.91,37.1105,303.841,1.49753,2.4946,188.087,0.255132,0.363276,0.570244,0.618166,562.235,0.809647
584.911,-0.685361,727.746,1021.36,-1.16119,1795.87,133.742,458.824,1.53244,3.04763,2118.88,0.0113669,0.265531,0.37896,0.733839,265.538,1.41078
115.863,-0.817471,156.781,148.625,-1.23925,278.432,13.1402,79.0613,2.40211,2.30221,226.588,0.160875,0.274949,0.28715,0.394765,38.8244,0.0555945
137.938,1.11301,232.569,274.083,-0.832319,375.449,24.8121,236.686,0.968738,3.33395,158.499,0.388913,0.497659,0.368579,0.404132,60.6781,0.718083
148.633,1.96304,539.642,269.972,1.3288,545.613,10.0979,331.024,2.70463,0.665777,1422.93,0.193939,0.341624,0.0813917,0.64283,90.9424,1.08944
134.886,1.11599,227.969,179.206,0.287338,187.929,21.85,81.6737,0.886937,0.92977,92.9893,0.332338,0.457324,0.497948,0.552528,40.2255,0.0523375
215.692,-0.952454,321.15,119.134,0.132785,122.332,22.8133,65.9318,0.654947,3.22139,418.444,0.130266,0.617767,0.338449,0.74741,212.44,1.79875
259.519,0.663679,318.803,319.872,-0.24278,330.913,32.168,386.005,1.41004,0.954441,735.496,0.35546,0.367885,0.68644,0.722689,54.6024,0.340682
167.791,-0.288372,174.816,234.05,-0.568911,275.519,37.4702,1148.81,0.748501,2.63182,1996.2,0.144486,0.333612,0.622331,0.675662,223.179,1.70495
311.276,0.647649,378.873,234.97,0.156569,240.787,37.4558,121.737,0.565661,2.53627,275.793,0.286264,0.331899,0.438215,0.659163,349.916,2.6957
185.877,-0.240629,191.284,122.056,0.000587313,122.559,11.0915,273.24,2.92635,3.12975,1408.05,0.170309,0.46315,0.20422,0.806207,404.219,2.7842
224.038,0.480713,250.426,233.884,-0.251229,241.622,12.3814,411.57,2.51785,2.39535,765.5,0.633349,0.635526,0.151983,0.556826,319.015,1.50218
202.958,0.124964,204.545,245.3,2.52681,1544.72,20.6353,503.286,1.94204,3.08708,1184.85,0.289274,0.430575,0.50246,0.695471,195.742,1.7486
254.465,-1.12118,431.875,342.275,-0.177763,351.791,53.5078,236.523,1.5746,0.954171,294.702,0.346951,0.550329,0.609141,0.679895,206.404,2.40809
302.953,-1.64891,816.995,313.392,-0.167706,318.531,21.4317,364.061,1.27443,3.15159,1774.2,0.192829,0.351727,0.204613,0.474761,144.071,1.12716
255.952,0.227874,262.626,418.027,1.31502,835.032,25.1283,707.865,4.01296,3.21753,659.372,0.549973,0.858114,0.104979,0.609012,239.434,1.48738
210.47,-0.166566,213.397,451.58,1.8107,1418.01,35.619,986.289,1.3858,3.02618,990.63,0.227165,0.425021,0.257127,0.322878,320.763,3.58297
134.794,-1.12949,230.315,177.429,-0.742635,230.384,28.2409,285.246,2.36578,2.51973,1509.15,0,0.617815,0.53523,0.575355,205.836,1.92075
122.33,-0.0519385,122.495,96.8747,-1.19066,174.23,7.94912,108.269,1.28825,1.16793,1046.73,0.246682,0.249063,0.0828164,0.443575,158.623,1.1385
243.194,-1.94783,870.15,275.714,-0.695872,348.536,48.0519,314.847,1.91641,1.29779,1022.82,0.380064,0.419353,0.401407,0.679169,176.034,0.125762
236.703,-0.555081,274.114,1053.52,-0.30215,1105.44,87.4641,2045.91,0.400134,1.43346,168.6,0.0451007,0.103425,0.165247,0.547922,165.41,2.52562
127.325,-1.8059,397.875,230.654,-1.82347,733.913,38.9291,82.2369,0.660061,0.519109,986.541,0.322665,0.671981,0.246814,0.557907,112.822,1.78788
223.07,-0.113364,224.505,206.463,1.80337,645.395,47.6869,132.52,0.987592,1.9362,1031.5,0,0.0809431,0.442491,0.624672,256.064,2.28465
116.444,-0.784663,154.169,180.06,0.672281,222.552,10.4565,198.104,1.11146,2.87384,64.709,0.37884,0.453117,0.259427,0.487995,102.463,1.2466
403.511,0.188788,410.723,333.086,0.209798,341.42,25.8068,253.432,1.39632,3.00106,2314.21,0.105591,0.286147,0.373227,0.421935,373.203,1.30097
265.862,-0.259024,274.831,319.73,-0.140466,326.573,48.9139,415.016,3.17725,3.1112,460.179,0.443517,0.635781,0.272918,0.522801,229.412,1.53814
253.108,0.565811,294.716,206.212,-1.99228,770.792,33.5798,298.441,2.70551,3.73283,2076.19,0.302569,0.529103,0.761731,0.768737,262.191,2.4269
173.589,0.135662,175.189,358.461,-2.09711,1481.8,33.6759,1384.27,2.79592,3.37314,606.774,0.269445,0.390981,0.369686,0.529168,142.626,1.54145
374.947,0.417145,408.045,156.057,-1.19646,282.676,23.0681,274.04,1.52473,3.23884,481.352,0.364487,0.433713,0.326314,0.386965,312.494,0.932011
169.537,1.18585,303.382,242.506,-0.306435,254.972,22.4472,777.431,3.46565,3.12185,458.861,0.0759075,0.700431,0.424938,0.594364,332.393,1.34391
171.671,-0.393368,185.125,278.336,-0.418022,311.47,72.0936,489.818,0.830393,2.27337,716.558,0.110362,0.169746,0.0755431,0.581523,299.798,1.68063
178.552,-1.94557,637.481,131.242,-1.51004,311.63,6.76653,76.1482,0.630356,3.09865,820.528,0.119276,0.522604,0.472845,0.555926,1185.82,2.98776
137.421,1.33671,279.597,343.682,1.03174,544.066,26.5588,123.516,0.910164,3.14441,193.184,0.349503,0.474557,0.0753231,0.333079,79.6398,2.308
208.993,-0.93766,307.798,470.734,1.25377,895.017,75.8739,570.476,2.19047,2.27174,1557.02,0.166714,0.181114,0.404557,0.601135,520.683,1.19899
258.558,1.6503,698.178,404.161,-0.18257,413.243,43.7955,83.411,0.536461,3.49799,232.591,0.189353,0.224349,0.0111595,0.659216,18.11,0.0166652
126.153,-2.06377,504.775,217.587,0.142153,220.161,12.7949,283.943,0.706467,3.22931,473.112,0.144965,0.187581,0.480966,0.509588,18.834,0.0060355
168.659,0.601382,200.088,315.849,1.52385,760.383,41.3043,535.725,0.925142,2.84129,586.161,0.345589,0.77717,0.44376,0.629916,143.414,0.782129
113.237,1.45513,255.827,155.434,-0.0357201,160.028,37.6577,177.28,2.55277,1.49709,153.077,0.0322813,0.193069,0,0,147.098,1.85339
397.978,-1.54763,977.644,329.575,0.327658,352.746,61.0314,561.022,4.06475,1.87565,1097.06,0.1718,0.406117,0.606325,0.675805,196.315,1.9115
